train_domains,test_domains,fraction,method,avg_acc,worst_acc,train_loss,val_loss
['Clipart'],"['Art', 'Real World']",0.8,CORAL+NC,0.5173286261332635,0.5170992995467656,3.843234329048647,3.902337001632552
['Real World'],"['Art', 'Clipart']",0.1,ERM,0.2095482239468069,0.18465063001145476,4.094005914834829,4.137739460715303
['Real World'],"['Art', 'Clipart']",0.1,ERM+NC,0.22566870133676553,0.1979381443298969,4.094248331510103,4.135190445798015
['Real World'],"['Art', 'Clipart']",0.1,CORAL,0.182344812157614,0.16197021764032074,4.096313696641189,4.14080606271537
['Real World'],"['Art', 'Clipart']",0.1,CORAL+NC,0.17835278092818901,0.1399770904925544,4.104515515840971,4.139785040369261
['Real World'],"['Art', 'Clipart']",0.2,ERM,0.3686663636608204,0.30882016036655213,4.048101884347421,4.102164456454009
['Real World'],"['Art', 'Clipart']",0.2,ERM+NC,0.44005694810812496,0.40710194730813287,4.047323173946804,4.096861862472506
['Real World'],"['Art', 'Clipart']",0.2,CORAL,0.3456268752026529,0.2808705612829324,4.044027911292182,4.100553303462522
['Real World'],"['Art', 'Clipart']",0.2,CORAL+NC,0.3844944545682379,0.3347079037800687,4.051704901236075,4.101087200877719
['Real World'],"['Art', 'Clipart']",0.5,ERM,0.5132599039726332,0.45956471935853377,3.8820001938763786,3.9901568375168894
['Real World'],"['Art', 'Clipart']",0.5,ERM+NC,0.5332066089256461,0.4813287514318442,3.885177089887507,3.9922137455301296
['Real World'],"['Art', 'Clipart']",0.5,CORAL,0.5071281417387721,0.4666666666666667,3.8821635596892414,3.9898909414967396
['Real World'],"['Art', 'Clipart']",0.5,CORAL+NC,0.5427559656045887,0.49095074455899196,3.886335720034207,3.987448993613101
['Real World'],"['Art', 'Clipart']",0.8,ERM,0.5891050991353006,0.5358533791523482,3.7295772852721036,3.883078855384817
['Real World'],"['Art', 'Clipart']",0.8,ERM+NC,0.5823459448897498,0.5202749140893471,3.7356526873729847,3.885234092088698
['Real World'],"['Art', 'Clipart']",0.8,CORAL,0.6034440720587548,0.5587628865979382,3.7332715414188526,3.8856080956544297
['Real World'],"['Art', 'Clipart']",0.8,CORAL+NC,0.5902958837930101,0.5369988545246277,3.7310217442335905,3.880771427249894
